Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
BH76RC,Thermochemistry,0.3050538245266964,-0.08855996026266363,-0.08142301264148107,-0.5021557091365849,0.06276881051317192,-0.5305278492848217,-0.2805391398997466,-0.1040484168427828,0.3599489829208978,0.1110390125289677,0.246066612011909,0.2669418462803948,-0.7491098078001676,0.2587999589663598,0.2333463005367458,0.1298698594319477
BSR36,Thermochemistry,0.4409329641468439,-10.75658808477853,-4.996278490992429,-8.087872526721513,0.005846209403178902,-1.730849450197986,-3.008721807092439,-2.396291910335856,0.1541569301612007,-7.65137996779436,-6.165989333693279,-8.826634122859817,-3.740031613135234,-0.4844139985105919,-2.048466969999989,-1.271834679224409
CR20,Thermochemistry,-0.4403296354030645,-10.67674821509734,-6.007337521056528,-4.533577853490348,-0.0685409773171132,-0.3404570378523427,-1.673391634838648,-2.384742640285641,0.1601822224640074,0.04188327672759797,-5.567194585434747,-1.566097661595336,0.2364202375612074,0.2241986054640266,2.818099575532467,-2.829060765443914
DARC,Thermochemistry,-1.53001449572068,15.47014166178737,1.280694013718678,7.415488263221905,1.301099209908749,0.5472338633897259,2.274741484498935,1.208818881328572,1.661174755514305,0.4707011271060871,6.123803958951551,1.772235501382708,-1.152856201589374,-0.7060440014148457,-4.298529241224821,0.009384056043629007
DC13,Thermochemistry,-0.8680849540890067,4.693582086930048,-2.96331968826654,1.749354577241741,-1.185528114517674,-0.942720916405539,-2.571774035361488,-1.040542200164859,-1.469896621573067,-0.2732342540829013,0.7903004049727957,0.1942345473499175,0.5979771405082583,-1.892578787657621,-2.450737010377101,0.6835172626367852
DIPCS9,Thermochemistry,-1.571907328018811,2.235202607590281,-4.269337757961391,2.31505419217798,-5.72027080449325,0.3694295599053702,-0.4735761847705867,3.20777033099345,-4.245745451599431,-1.674889120990189,0.2480810666381027,0.6916725478709066,-2.280908891658227,-4.476200397645773,-3.42336274303764,-3.936057958777756
EA50,Thermochemistry,-1.338467299041594,0.9463534246144307,-1.518836663175865,0.4628123159065832,0.7419135626156595,1.141833411428378,-0.2360740114232198,3.112322685476012,0.5912779894300018,-0.7228234505732494,-0.4869951467699654,0.4974054862635914,-1.42248090424255,-0.9503981486348378,-1.495037057401784,-0.03402632235999832
FH51,Thermochemistry,-0.2810859909045571,2.674205584922233,-0.2601364751515442,0.5037201313558598,0.1477594589876037,-1.339431168213228,-0.1569858009166652,-0.3627810432999546,0.2562416370415396,-0.5875970218766278,0.945660995256518,-0.4686679430595638,-1.66037540187577,-0.1151475356969909,-0.960660661817964,-0.5302215338053945
G21EA,Thermochemistry,-1.295769792380394,2.447102880226905,-0.4831550736609364,1.405508463463882,0.6878243794838025,0.3712108799769038,-0.7027855708056053,1.778676035952945,0.7607299688336622,-0.5188218612668581,0.202810999270011,0.4509204240318529,-1.831601432481595,-0.143203136375033,-0.7331315298759193,-1.581653648608929
G21IP,Thermochemistry,-0.2080482281966458,1.523753629755687,-0.1239367746237184,1.722352246817537,-1.344341644758215,0.5554294252274311,-0.414418539638567,2.698526518166487,-0.135429889539027,-0.4828104294276755,0.5476772725390072,1.396418356204447,-0.8912472088533101,-1.489049974786757,-0.4280742456851445,-1.190145051048966
G2RC24,Thermochemistry,-0.1279949951844656,0.8587583398567138,-1.823935608777119,-1.573472821217083,-0.458062044923039,-3.30193936870108,-1.187816438035179,-2.20474225622378,-0.9208985296702318,-2.552338942624293,-0.3989400998621928,-2.579919905747343,-3.445898607547382,-0.7324401284190328,-1.504469962926176,0.1033438511742401
HAT707MR,Thermochemistry,0.2111819014872047,1.796747113275422,-0.06265967699611188,1.403119349780391,0.2079312442873672,-0.4118831168192887,-0.08047669173322736,0.7249652570431901,-0.3155515938701822,0.2226555254670559,0.7395735033232315,0.2948600667983096,-1.026125100582092,0.7783765044084798,1.390227852617937,-1.016448913518199
HAT707nonMR,Thermochemistry,-0.3153547353163199,0.8046128194181342,-0.9905314801820467,0.163978738925414,-0.733751098911386,-1.323320042961472,-0.9483116239629685,0.1332468032782967,-1.472379315179923,-1.236955205394514,-0.4428376959238615,-0.8974822248185058,-2.307888874208874,-0.007605868597808789,0.2303029395021026,-1.379327023448111
HEAVYSB11,Thermochemistry,0.06940508068824869,-7.63809543913666,-3.27477879197216,-7.306827922490041,-2.09969153852486,-3.484605398517195,-8.260178154269399,-2.335745177446539,-4.959348620229926,-3.595043084185697,-3.165243978478685,-3.621523470431046,-6.001738003036457,-2.399447509033377,-1.179249563721711,-1.797469921970176
HNBrBDE18,Thermochemistry,0.2284315522346828,-7.003239927320446,-3.375899052427964,-6.174501977362572,-1.724231487727726,-2.436444906278792,-2.938006493822606,0.2120112921407933,-2.250088983499779,-3.369220647003093,-3.048360341114359,-4.901893384173753,-7.941608966604807,-2.484988586060721,-2.336087560322401,-0.3464944604499083
IP23,Thermochemistry,0.435949899733048,0.456531552963878,0.5167067240348131,1.356696338055592,-0.1622913019929079,2.170061027939996,0.4546857502108694,3.66017275550791,0.2340428360482969,-2.574407850829053,-0.172381517921382,1.234095531403909,-3.925741462914433,-0.5714336041167719,-0.4793019865169225,-0.6935880382635525
IP30,Thermochemistry,-0.3151302377982024,-4.890882853474368,-2.523287712765279,-2.833323318280688,-3.301803873727859,0.620616437272083,-0.2161013675456142,2.611307113368398,-3.043973703463488,-6.244916902195728,-4.141901296064877,-2.296426176715245,-5.695765623844171,-4.576144033078211,-4.25629294947448,1.917147083011986
MB08-165,Thermochemistry,-3.702730716691951,-6.791724274818404,-0.9747125870407379,-5.758976237918974,3.191292758113446,3.281993203772407,3.83566663865135,-0.4640236994486026,6.264153582389711,-0.5814023494918474,-0.8679252940515887,-5.700019521216751,-0.2129230319359883,-1.005710241090978,-4.732605116565352,-1.108171040091177
