Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
X40,Noncovalent,0.1626025797929953,2.566742962783736,2.01325681419355,1.878342744463278,0.3125417015610316,0.5973473913146214,0.3264903179487497,0.4961937259016397,0.3628296088437098,1.714092440520236,1.33988917421876,2.004268131717705,1.023666290789738,0.1767184937895258,0.2155313744221938,0.1956904871295159
X40x5,Noncovalent,0.3706355857193501,3.690194433440728,2.569623362672281,2.653285817918509,0.4908719418672678,0.7557712062753795,0.5017442740040295,0.6566993853340221,0.5636845974554442,2.174568505414305,1.698188585770201,2.744558125366335,1.341591573018916,0.3458071516648777,0.6155730312836576,0.3248426144079992
XB25,Noncovalent,0.2370653997852734,1.278813061180964,1.472888600701369,0.9708912290075976,0.3877733982402605,0.6225107039297965,0.669348912442706,0.8503177229842135,0.4832786316447437,0.9334283288484843,0.8805312412654566,1.338148432088972,0.7742286338005625,0.51596064136951,0.5995018303820207,0.2519233925978631
AE11,Thermochemistry,518.0915626566866,218.3421536076635,3825.484810922529,68.64270934833002,211.4562140694473,63.69974857444448,251.5219747517018,293.9377945873255,784.6762125875446,460.3813529685546,1300.855950959934,358.2017450080701,242.7535200518942,464.5233184316164,496.3297905331889,613.3258041258216
AE18,Thermochemistry,18.82016694727657,20.67684494258271,32.52838120675994,13.35863250856377,9.874766167551924,11.8914229556318,2.636631896593806,5.339582020975605,11.13890502418401,49.94995160511989,133.7731697476089,6.590847170730804,7.611577347370286,6.019437857559208,17.28261450307096,39.47836968328601
AL2X6,Thermochemistry,1.434654001749013,9.360197424659143,3.88455226139516,6.454690043293458,1.311392059986821,1.214426596519488,1.468869288446541,2.229448004769233,1.680033673865728,3.083395344941054,2.683569384154375,5.433419445804415,1.146186300796292,1.433713985930684,1.251028361666342,1.690518406282532
ALK8,Thermochemistry,3.032922804653226,8.485572395577773,3.762215187912245,7.879782140452041,4.690251863125551,3.068427853813108,3.138652889755633,3.268034418643112,4.861045927477293,2.968767174918955,2.772519720072651,2.455465719796698,3.20580622493171,3.2762133438707,1.244055634986263,4.368586339248317
ALKBDE10,Thermochemistry,7.765109335186381,4.887506277354852,4.368015656593091,5.447074693634339,4.413832900388914,6.261124335738964,5.474112702042088,4.891351210477484,3.752315873178393,5.773532987042035,4.294809278434533,7.414629150205639,8.186501709470665,5.160053877852811,4.89300577571012,15.95417256135335
AlkAtom19,Thermochemistry,0.2039914309601764,15.72231351300948,5.049195261801428,2.539693881650114,2.850515844636504,3.784048186041208,8.023337096519526,7.379700606922475,14.67221310915078,1.75293099889402,6.320822243746495,8.072698902765733,14.15692816303454,0.905627779605711,1.685147227623354,3.228072954224758
AlkIsod14,Thermochemistry,0.6564558339979365,6.614361788303254,3.896640593354086,4.878435189033089,0.5735203372457028,1.394506268691718,1.724864931711154,1.928077417190017,1.215516587448765,4.997016043713515,4.747969623936596,5.492352495165082,2.627262687498753,1.048617735332391,1.83570164207008,1.320805546759913
BDE99MR,Thermochemistry,3.659046088821077,4.758846623814367,6.53152718912306,6.652508651419892,3.953862163100385,8.805243015950595,7.330588963190902,7.623924960759977,4.274675793981995,3.928161703902112,4.373844439457436,7.982337171261916,10.7400041497342,4.330220442862443,4.861829814457741,12.19289609996825
BDE99nonMR,Thermochemistry,1.580316647540497,3.71535811911311,3.122709026419599,3.359947943459698,2.806238559931729,3.337785591562504,2.775011884494986,3.516589188588457,3.231622103825897,4.355998734926101,3.056046701891525,3.765998517105171,7.89082962870339,2.500390775568092,3.136607586581612,3.645961077108191
BH76RC,Thermochemistry,0.883154643579395,2.601911622234849,1.782313873641834,2.135819654184533,1.18795466243597,1.711685883801651,1.245854494660016,1.37266548976231,1.900237547278751,2.917556494573291,1.697060811910748,2.13609605526547,3.512160056649177,1.070335807715435,1.775729548626964,0.9966929164046977
